ref,start,end,new_start,new_end,before,after,rule
Isa.26.4,23,28,23,28,HErrn,HERRN,name:Luther-divine-capitalization
Isa.26.4,53,57,53,57,HErr,HERR,name:Luther-divine-capitalization
Isa.26.8,26,30,26,30,HErr,HERR,name:Luther-divine-capitalization
Isa.26.10,137,142,137,142,HErrn,HERRN,name:Luther-divine-capitalization
Isa.26.11,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.26.12,10,14,10,14,HErr,HERR,name:Luther-divine-capitalization
Isa.26.13,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.26.15,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.26.16,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.26.17,120,124,120,124,HErr,HERR,name:Luther-divine-capitalization
Isa.26.21,16,20,16,20,HErr,HERR,name:Luther-divine-capitalization
Isa.27.1,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Isa.27.3,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.27.8,91,97,91,96,rauhen,rauen,orthography:wordlist
Isa.27.11,47,53,47,53,Weiber,Frauen,word:Weib-Frau
Isa.27.12,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Isa.27.13,153,158,153,158,HErrn,HERRN,name:Luther-divine-capitalization
Isa.28.5,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Isa.28.13,26,31,26,31,HErrn,HERRN,name:Luther-divine-capitalization
Isa.28.14,17,22,17,22,HErrn,HERRN,name:Luther-divine-capitalization
Isa.28.16,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
Isa.28.21,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.28.22,119,124,119,124,HErrn,HERRN,name:Luther-divine-capitalization
Isa.28.29,27,32,27,32,HErrn,HERRN,name:Luther-divine-capitalization
Isa.29.6,9,14,9,14,HErrn,HERRN,name:Luther-divine-capitalization
Isa.29.10,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.29.13,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Isa.29.15,39,44,39,44,HErrn,HERRN,name:Luther-divine-capitalization
Isa.29.19,46,51,46,51,HErrn,HERRN,name:Luther-divine-capitalization
Isa.29.22,18,22,18,22,HErr,HERR,name:Luther-divine-capitalization
Isa.30.1,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
Isa.30.9,83,88,83,88,HErrn,HERRN,name:Luther-divine-capitalization
Isa.30.15,25,29,25,29,HErr,HERR,name:Luther-divine-capitalization
Isa.30.18,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.30.18,109,113,109,113,HErr,HERR,name:Luther-divine-capitalization
Isa.30.26,136,140,136,140,HErr,HERR,name:Luther-divine-capitalization
Isa.30.27,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
Isa.30.29,136,141,136,141,HErrn,HERRN,name:Luther-divine-capitalization
Isa.30.30,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Isa.30.31,47,52,47,52,HErrn,HERRN,name:Luther-divine-capitalization
Isa.30.32,70,74,70,74,HErr,HERR,name:Luther-divine-capitalization
Isa.30.33,173,178,173,178,HErrn,HERRN,name:Luther-divine-capitalization
Isa.31.1,242,247,242,247,HErrn,HERRN,name:Luther-divine-capitalization
Isa.31.3,93,97,93,97,HErr,HERR,name:Luther-divine-capitalization
Isa.31.4,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.31.4,237,241,237,241,HErr,HERR,name:Luther-divine-capitalization
Isa.31.5,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Isa.31.9,111,115,111,115,HErr,HERR,name:Luther-divine-capitalization
Isa.32.6,112,117,112,117,HErrn,HERRN,name:Luther-divine-capitalization
Isa.33.2,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.33.5,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Isa.33.6,96,101,96,101,HErrn,HERRN,name:Luther-divine-capitalization
Isa.33.10,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
Isa.33.21,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.33.22,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.33.22,37,41,37,41,HErr,HERR,name:Luther-divine-capitalization
Isa.33.22,65,69,65,69,HErr,HERR,name:Luther-divine-capitalization
Isa.34.2,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.34.6,4,9,4,9,HErrn,HERRN,name:Luther-divine-capitalization
Isa.34.6,128,132,128,132,HErr,HERR,name:Luther-divine-capitalization
Isa.34.8,34,39,34,39,HErrn,HERRN,name:Luther-divine-capitalization
Isa.34.16,27,32,27,32,HErrn,HERRN,name:Luther-divine-capitalization
Isa.35.2,176,181,176,181,HErrn,HERRN,name:Luther-divine-capitalization
Isa.35.10,17,22,17,22,HErrn,HERRN,name:Luther-divine-capitalization
Isa.36.7,52,57,52,57,HErrn,HERRN,name:Luther-divine-capitalization
Isa.36.10,35,40,35,40,HErrn,HERRN,name:Luther-divine-capitalization
Isa.36.10,100,104,100,104,HErr,HERR,name:Luther-divine-capitalization
Isa.36.15,47,52,47,52,HErrn,HERRN,name:Luther-divine-capitalization
Isa.36.15,72,76,72,76,HErr,HERR,name:Luther-divine-capitalization
Isa.36.18,51,55,51,55,HErr,HERR,name:Luther-divine-capitalization
Isa.36.20,90,94,90,94,HErr,HERR,name:Luther-divine-capitalization
Isa.37.1,116,121,116,121,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.4,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Isa.37.4,202,206,202,206,HErr,HERR,name:Luther-divine-capitalization
Isa.37.6,55,59,55,59,HErr,HERR,name:Luther-divine-capitalization
Isa.37.14,98,103,98,103,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.14,133,138,133,138,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.15,22,27,22,27,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.16,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.37.17,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.37.17,38,42,38,42,HErr,HERR,name:Luther-divine-capitalization
Isa.37.18,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Isa.37.20,10,14,10,14,HErr,HERR,name:Luther-divine-capitalization
Isa.37.20,108,112,108,112,HErr,HERR,name:Luther-divine-capitalization
Isa.37.21,83,87,83,87,HErr,HERR,name:Luther-divine-capitalization
Isa.37.22,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
Isa.37.24,32,37,32,37,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.32,135,140,135,140,HErrn,HERRN,name:Luther-divine-capitalization
Isa.37.33,18,22,18,22,HErr,HERR,name:Luther-divine-capitalization
Isa.37.34,115,119,115,119,HErr,HERR,name:Luther-divine-capitalization
Isa.37.36,26,31,26,31,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.1,122,126,122,126,HErr,HERR,name:Luther-divine-capitalization
Isa.38.2,56,61,56,61,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.3,26,30,26,30,HErr,HERR,name:Luther-divine-capitalization
Isa.38.4,24,29,24,29,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.5,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
Isa.38.7,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.7,53,57,53,57,HErr,HERR,name:Luther-divine-capitalization
Isa.38.11,47,52,47,52,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.11,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.14,111,115,111,115,HErr,HERR,name:Luther-divine-capitalization
Isa.38.20,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.38.20,83,88,83,88,HErrn,HERRN,name:Luther-divine-capitalization
Isa.38.22,77,82,77,82,HErrn,HERRN,name:Luther-divine-capitalization
Isa.39.5,47,52,47,52,HErrn,HERRN,name:Luther-divine-capitalization
Isa.39.6,188,192,188,192,HErr,HERR,name:Luther-divine-capitalization
Isa.39.8,42,47,42,47,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.2,173,178,173,178,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.3,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.5,26,31,26,31,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.5,109,114,109,114,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.7,48,53,48,53,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.10,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Isa.40.13,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.27,71,76,71,76,HErrn,HERRN,name:Luther-divine-capitalization
Isa.40.28,42,46,42,46,HErr,HERR,name:Luther-divine-capitalization
Isa.40.31,17,22,17,22,HErrn,HERRN,name:Luther-divine-capitalization
Isa.41.4,90,94,90,94,HErr,HERR,name:Luther-divine-capitalization
Isa.41.13,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.41.14,93,97,93,97,HErr,HERR,name:Luther-divine-capitalization
Isa.41.16,114,119,114,119,HErrn,HERRN,name:Luther-divine-capitalization
Isa.41.17,101,105,101,105,HErr,HERR,name:Luther-divine-capitalization
Isa.41.20,69,74,69,74,HErrn,HERRN,name:Luther-divine-capitalization
Isa.41.21,44,48,44,48,HErr,HERR,name:Luther-divine-capitalization
Isa.42.5,21,25,21,25,HErr,HERR,name:Luther-divine-capitalization
Isa.42.6,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.42.8,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.42.10,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
Isa.42.12,15,20,15,20,HErrn,HERRN,name:Luther-divine-capitalization
Isa.42.13,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Isa.42.19,153,158,153,158,HErrn,HERRN,name:Luther-divine-capitalization
Isa.42.21,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Isa.42.24,76,80,76,80,HErr,HERR,name:Luther-divine-capitalization
Isa.43.1,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.43.3,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.43.10,40,44,40,44,HErr,HERR,name:Luther-divine-capitalization
Isa.43.11,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.43.12,152,156,152,156,HErr,HERR,name:Luther-divine-capitalization
Isa.43.14,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.43.15,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Isa.43.16,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.44.2,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.44.5,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
Isa.44.5,130,135,130,135,HErrn,HERRN,name:Luther-divine-capitalization
Isa.44.6,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.44.6,62,66,62,66,HErr,HERR,name:Luther-divine-capitalization
Isa.44.23,30,34,30,34,HErr,HERR,name:Luther-divine-capitalization
Isa.44.23,150,154,150,154,HErr,HERR,name:Luther-divine-capitalization
Isa.44.24,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.44.24,86,90,86,90,HErr,HERR,name:Luther-divine-capitalization
Isa.45.1,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.45.3,109,113,109,113,HErr,HERR,name:Luther-divine-capitalization
Isa.45.5,12,16,12,16,HErr,HERR,name:Luther-divine-capitalization
Isa.45.6,109,113,109,113,HErr,HERR,name:Luther-divine-capitalization
Isa.45.7,107,111,107,111,HErr,HERR,name:Luther-divine-capitalization
Isa.45.8,150,154,150,154,HErr,HERR,name:Luther-divine-capitalization
Isa.45.10,61,64,61,64,zum,zur,grammar:Frau-determiner
Isa.45.10,65,70,65,69,Weibe,Frau,word:Weib-Frau
Isa.45.11,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.45.13,184,188,184,188,HErr,HERR,name:Luther-divine-capitalization
Isa.45.14,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.45.17,34,39,34,39,HErrn,HERRN,name:Luther-divine-capitalization
Isa.45.18,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.45.18,253,257,253,257,HErr,HERR,name:Luther-divine-capitalization
Isa.45.19,147,151,147,151,HErr,HERR,name:Luther-divine-capitalization
Isa.45.21,155,159,155,159,HErr,HERR,name:Luther-divine-capitalization
Isa.45.24,14,19,14,19,HErrn,HERRN,name:Luther-divine-capitalization
Isa.45.25,8,13,8,13,HErrn,HERRN,name:Luther-divine-capitalization
Isa.47.4,47,51,47,51,HErr,HERR,name:Luther-divine-capitalization
Isa.48.1,140,145,140,145,HErrn,HERRN,name:Luther-divine-capitalization
Isa.48.2,95,99,95,99,HErr,HERR,name:Luther-divine-capitalization
Isa.48.14,82,86,82,86,HErr,HERR,name:Luther-divine-capitalization
Isa.48.16,152,156,152,156,HErr,HERR,name:Luther-divine-capitalization
Isa.48.17,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.48.17,70,74,70,74,HErr,HERR,name:Luther-divine-capitalization
Isa.48.20,158,162,158,162,HErr,HERR,name:Luther-divine-capitalization
Isa.48.22,32,36,32,36,HErr,HERR,name:Luther-divine-capitalization
Isa.49.1,71,75,71,75,HErr,HERR,name:Luther-divine-capitalization
Isa.49.4,113,118,113,118,HErrn,HERRN,name:Luther-divine-capitalization
Isa.49.5,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.49.5,184,189,184,189,HErrn,HERRN,name:Luther-divine-capitalization
Isa.49.7,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.49.7,234,239,234,239,HErrn,HERRN,name:Luther-divine-capitalization
Isa.49.8,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.49.13,81,85,81,85,HErr,HERR,name:Luther-divine-capitalization
Isa.49.14,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
Isa.49.14,52,56,52,56,HErr,HERR,name:Luther-divine-capitalization
Isa.49.15,10,13,10,14,ein,eine,grammar:Frau-determiner
Isa.49.15,14,18,15,19,Weib,Frau,word:Weib-Frau
Isa.49.18,105,109,105,109,HErr,HERR,name:Luther-divine-capitalization
Isa.49.22,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.49.23,196,200,196,200,HErr,HERR,name:Luther-divine-capitalization
Isa.49.25,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.49.26,186,190,186,190,HErr,HERR,name:Luther-divine-capitalization
Isa.50.1,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.50.4,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.50.5,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.50.7,14,18,14,18,HErr,HERR,name:Luther-divine-capitalization
Isa.50.9,16,20,16,20,HErr,HERR,name:Luther-divine-capitalization
Isa.50.10,28,33,28,33,HErrn,HERRN,name:Luther-divine-capitalization
Isa.50.10,161,166,161,166,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.1,62,67,62,67,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.3,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.51.3,125,130,125,130,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.9,45,50,45,50,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.11,29,34,29,34,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.13,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.15,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.51.15,96,100,96,100,HErr,HERR,name:Luther-divine-capitalization
Isa.51.17,68,73,68,73,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.20,105,110,105,110,HErrn,HERRN,name:Luther-divine-capitalization
Isa.51.22,31,35,31,35,HErr,HERR,name:Luther-divine-capitalization
Isa.52.3,22,26,22,26,HErr,HERR,name:Luther-divine-capitalization
Isa.52.4,25,29,25,29,HErr,HERR,name:Luther-divine-capitalization
Isa.52.5,48,52,48,52,HErr,HERR,name:Luther-divine-capitalization
Isa.52.5,138,142,138,142,HErr,HERR,name:Luther-divine-capitalization
Isa.52.8,108,112,108,112,HErr,HERR,name:Luther-divine-capitalization
Isa.52.9,76,80,76,80,HErr,HERR,name:Luther-divine-capitalization
Isa.52.10,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Isa.52.11,109,114,109,114,HErrn,HERRN,name:Luther-divine-capitalization
Isa.52.12,74,78,74,78,HErr,HERR,name:Luther-divine-capitalization
Isa.53.1,58,63,58,63,HErrn,HERRN,name:Luther-divine-capitalization
Isa.53.6,83,87,83,87,HErr,HERR,name:Luther-divine-capitalization
Isa.53.10,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.53.10,160,165,160,165,HErrn,HERRN,name:Luther-divine-capitalization
Isa.54.1,179,183,179,183,HErr,HERR,name:Luther-divine-capitalization
Isa.54.5,43,47,43,47,HErr,HERR,name:Luther-divine-capitalization
Isa.54.6,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.54.6,74,83,74,82,betrübtes,betrübte,grammar:Frau-adjective
Isa.54.6,84,88,83,87,Weib,Frau,word:Weib-Frau
Isa.54.6,97,100,96,100,ein,eine,grammar:Frau-determiner
Isa.54.6,101,107,101,106,junges,junge,grammar:Frau-adjective
Isa.54.6,108,112,107,111,Weib,Frau,word:Weib-Frau
Isa.54.6,114,117,113,116,das,die,grammar:Frau-relative
Isa.54.8,140,144,140,144,HErr,HERR,name:Luther-divine-capitalization
Isa.54.10,163,167,163,167,HErr,HERR,name:Luther-divine-capitalization
Isa.54.13,34,39,34,39,HErrn,HERRN,name:Luther-divine-capitalization
Isa.54.17,186,191,186,191,HErrn,HERRN,name:Luther-divine-capitalization
Isa.54.17,236,240,236,240,HErr,HERR,name:Luther-divine-capitalization
Isa.55.5,114,119,114,119,HErrn,HERRN,name:Luther-divine-capitalization
Isa.55.6,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
Isa.55.7,89,94,89,94,HErrn,HERRN,name:Luther-divine-capitalization
Isa.55.8,95,99,95,99,HErr,HERR,name:Luther-divine-capitalization
Isa.55.13,67,72,67,72,HErrn,HERRN,name:Luther-divine-capitalization
Isa.56.1,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.56.3,24,29,24,29,HErrn,HERRN,name:Luther-divine-capitalization
Isa.56.3,68,72,68,72,HErr,HERR,name:Luther-divine-capitalization
Isa.56.4,20,24,20,24,HErr,HERR,name:Luther-divine-capitalization
Isa.56.6,30,35,30,35,HErrn,HERRN,name:Luther-divine-capitalization
Isa.56.8,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.57.19,124,128,124,128,HErr,HERR,name:Luther-divine-capitalization
Isa.58.5,232,237,232,237,HErrn,HERRN,name:Luther-divine-capitalization
Isa.58.8,172,177,172,177,HErrn,HERRN,name:Luther-divine-capitalization
Isa.58.9,37,41,37,41,HErr,HERR,name:Luther-divine-capitalization
Isa.58.11,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Isa.58.13,157,162,157,162,HErrn,HERRN,name:Luther-divine-capitalization
Isa.58.14,31,36,31,36,HErrn,HERRN,name:Luther-divine-capitalization
Isa.58.14,162,167,162,167,HErrn,HERRN,name:Luther-divine-capitalization
Isa.59.1,11,16,11,16,HErrn,HERRN,name:Luther-divine-capitalization
Isa.59.13,35,40,35,40,HErrn,HERRN,name:Luther-divine-capitalization
Isa.59.15,103,107,103,107,HErr,HERR,name:Luther-divine-capitalization
Isa.59.19,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Isa.59.19,168,173,168,173,HErrn,HERRN,name:Luther-divine-capitalization
Isa.59.20,109,113,109,113,HErr,HERR,name:Luther-divine-capitalization
Isa.59.21,50,54,50,54,HErr,HERR,name:Luther-divine-capitalization
Isa.59.21,239,243,239,243,HErr,HERR,name:Luther-divine-capitalization
Isa.60.1,77,82,77,82,HErrn,HERRN,name:Luther-divine-capitalization
Isa.60.2,94,98,94,98,HErr,HERR,name:Luther-divine-capitalization
Isa.60.6,153,158,153,158,HErrn,HERRN,name:Luther-divine-capitalization
Isa.60.9,153,158,153,158,HErrn,HERRN,name:Luther-divine-capitalization
Isa.60.14,176,181,176,181,HErrn,HERRN,name:Luther-divine-capitalization
Isa.60.16,120,124,120,124,HErr,HERR,name:Luther-divine-capitalization
Isa.60.19,112,116,112,116,HErr,HERR,name:Luther-divine-capitalization
Isa.60.20,85,89,85,89,HErr,HERR,name:Luther-divine-capitalization
Isa.60.22,92,96,92,96,HErr,HERR,name:Luther-divine-capitalization
Isa.61.1,20,25,20,25,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.1,60,64,60,64,HErr,HERR,name:Luther-divine-capitalization
Isa.61.2,37,42,37,42,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.3,217,222,217,222,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.6,28,33,28,33,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.8,17,21,17,21,HErr,HERR,name:Luther-divine-capitalization
Isa.61.9,168,173,168,173,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.10,18,23,18,23,HErrn,HERRN,name:Luther-divine-capitalization
Isa.61.11,143,148,143,148,HErrn,HERRN,name:Luther-divine-capitalization
Isa.62.2,142,147,142,147,HErrn,HERRN,name:Luther-divine-capitalization
Isa.62.3,52,57,52,57,HErrn,HERRN,name:Luther-divine-capitalization
Isa.62.4,132,138,132,137,Liebes,Liebe,grammar:Frau-adjective
Isa.62.4,139,143,138,142,Weib,Frau,word:Weib-Frau
Isa.62.4,162,166,161,165,HErr,HERR,name:Luther-divine-capitalization
Isa.62.5,18,21,18,22,ein,eine,grammar:Frau-determiner
Isa.62.5,22,26,23,27,Weib,Frau,word:Weib-Frau
Isa.62.6,138,143,138,143,HErrn,HERRN,name:Luther-divine-capitalization
Isa.62.8,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Isa.62.9,60,65,60,65,HErrn,HERRN,name:Luther-divine-capitalization
Isa.62.11,11,15,11,15,HErr,HERR,name:Luther-divine-capitalization
Isa.62.12,55,60,55,60,HErrn,HERRN,name:Luther-divine-capitalization
Isa.63.7,23,28,23,28,HErrn,HERRN,name:Luther-divine-capitalization
Isa.63.7,56,61,56,61,HErrn,HERRN,name:Luther-divine-capitalization
Isa.63.7,84,88,84,88,HErr,HERR,name:Luther-divine-capitalization
Isa.63.14,55,60,55,60,HErrn,HERRN,name:Luther-divine-capitalization
Isa.63.16,96,100,96,100,HErr,HERR,name:Luther-divine-capitalization
Isa.63.17,22,26,22,26,HErr,HERR,name:Luther-divine-capitalization
Isa.64.7,10,14,10,14,HErr,HERR,name:Luther-divine-capitalization
Isa.64.8,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.64.11,0,4,0,4,HErr,HERR,name:Luther-divine-capitalization
Isa.65.7,75,79,75,79,HErr,HERR,name:Luther-divine-capitalization
Isa.65.8,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.65.11,22,27,22,27,HErrn,HERRN,name:Luther-divine-capitalization
Isa.65.13,23,27,23,27,HErr,HERR,name:Luther-divine-capitalization
Isa.65.15,74,78,74,78,HErr,HERR,name:Luther-divine-capitalization
Isa.65.23,107,112,107,112,HErrn,HERRN,name:Luther-divine-capitalization
Isa.65.25,198,202,198,202,HErr,HERR,name:Luther-divine-capitalization
Isa.66.1,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Isa.66.2,54,58,54,58,HErr,HERR,name:Luther-divine-capitalization
Isa.66.5,10,15,10,15,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.5,176,180,176,180,HErr,HERR,name:Luther-divine-capitalization
Isa.66.6,95,100,95,100,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.9,96,100,96,100,HErr,HERR,name:Luther-divine-capitalization
Isa.66.12,22,26,22,26,HErr,HERR,name:Luther-divine-capitalization
Isa.66.14,124,129,124,129,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.15,16,20,16,20,HErr,HERR,name:Luther-divine-capitalization
Isa.66.16,9,13,9,13,HErr,HERR,name:Luther-divine-capitalization
Isa.66.16,100,105,100,105,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.17,168,172,168,172,HErr,HERR,name:Luther-divine-capitalization
Isa.66.20,67,72,67,72,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.20,207,211,207,211,HErr,HERR,name:Luther-divine-capitalization
Isa.66.20,290,295,290,295,HErrn,HERRN,name:Luther-divine-capitalization
Isa.66.21,69,73,69,73,HErr,HERR,name:Luther-divine-capitalization
Isa.66.22,93,97,93,97,HErr,HERR,name:Luther-divine-capitalization
Isa.66.23,127,131,127,131,HErr,HERR,name:Luther-divine-capitalization
Jer.1.2,32,37,32,37,HErrn,HERRN,name:Luther-divine-capitalization
Jer.1.4,8,13,8,13,HErrn,HERRN,name:Luther-divine-capitalization
Jer.1.6,26,30,26,30,HErr,HERR,name:Luther-divine-capitalization
Jer.1.7,4,8,4,8,HErr,HERR,name:Luther-divine-capitalization
Jer.1.8,87,91,87,91,HErr,HERR,name:Luther-divine-capitalization
Jer.1.9,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Jer.1.11,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
Jer.1.12,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Jer.1.13,19,24,19,24,HErrn,HERRN,name:Luther-divine-capitalization
Jer.1.14,8,12,8,12,HErr,HERR,name:Luther-divine-capitalization
Jer.1.15,91,95,91,95,HErr,HERR,name:Luther-divine-capitalization
Jer.1.19,121,125,121,125,HErr,HERR,name:Luther-divine-capitalization
Jer.2.1,8,13,8,13,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.2,72,76,72,76,HErr,HERR,name:Luther-divine-capitalization
Jer.2.3,14,19,14,19,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.3,147,151,147,151,HErr,HERR,name:Luther-divine-capitalization
Jer.2.4,10,15,10,15,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.5,15,19,15,19,HErr,HERR,name:Luther-divine-capitalization
Jer.2.6,35,39,35,39,HErr,HERR,name:Luther-divine-capitalization
Jer.2.8,41,45,41,45,HErr,HERR,name:Luther-divine-capitalization
Jer.2.9,83,87,83,87,HErr,HERR,name:Luther-divine-capitalization
Jer.2.12,87,91,87,91,HErr,HERR,name:Luther-divine-capitalization
Jer.2.17,42,47,42,47,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.19,191,196,191,196,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.19,262,266,262,266,HErr,HERR,name:Luther-divine-capitalization
Jer.2.22,139,143,139,143,HErr,HERR,name:Luther-divine-capitalization
Jer.2.29,89,93,89,93,HErr,HERR,name:Luther-divine-capitalization
Jer.2.31,27,32,27,32,HErrn,HERRN,name:Luther-divine-capitalization
Jer.2.37,96,100,96,100,HErr,HERR,name:Luther-divine-capitalization
Jer.3.1,39,45,39,45,seinem,seiner,grammar:Frau-determiner
Jer.3.1,46,51,46,50,Weibe,Frau,word:Weib-Frau
Jer.3.1,276,280,275,279,HErr,HERR,name:Luther-divine-capitalization
